date,symbol,sector,dir,r1_pct,entry,net_ret_pct,stopped
2026-03-25,VOLTAS,CONSUMER DUR,LONG,4.35,1356.800048828125,0.615,False
2026-03-25,AMBUJACEM,CEMENT,LONG,4.18,424.6000061035156,-0.63,False
2026-03-27,BANKBARODA,BANK,SHORT,-4.01,262.1000061035156,0.568,False
2026-03-27,UNIONBANK,BANK,SHORT,-3.96,173.17999267578125,-1.324,False
2026-03-27,ASHOKLEY,AUTO,SHORT,-3.88,164.3800048828125,0.77,False
2026-03-30,HINDALCO,METAL,LONG,4.7,907.4000244140625,-2.1,True
2026-03-30,VEDL,METAL,LONG,3.58,672.2999877929688,-2.1,True
2026-03-30,SAIL,METAL,LONG,3.12,151.27000427246094,-0.107,False
2026-03-30,AUBANK,BANK,SHORT,-3.76,849.5999755859375,0.671,False
2026-03-30,IDFCFIRSTB,BANK,SHORT,-3.61,59.61000061035156,1.074,False
2026-03-30,UNIONBANK,BANK,SHORT,-3.49,170.99000549316406,3.725,False
2026-04-01,BEL,INFRA,LONG,6.55,426.8999938964844,-2.1,True
2026-04-01,COFORGE,IT,LONG,6.07,1181.699951171875,-2.1,True
2026-04-01,ADANIENT,INFRA,LONG,4.91,1850.699951171875,-0.657,False
2026-04-02,BIOCON,PHARMA,SHORT,-5.99,343.79998779296875,-2.1,True
2026-04-02,SRF,CHEMICALS,SHORT,-5.6,2412.0,-0.556,False
2026-04-02,GLENMARK,PHARMA,SHORT,-5.27,1989.800048828125,-2.1,True
2026-04-06,KALYANKJIL,CONSUMER DUR,LONG,4.05,408.79998779296875,2.738,False
2026-04-06,NYKAA,CONSUMER DUR,LONG,3.42,254.22000122070312,-0.674,False
2026-04-06,GODREJPROP,REALTY,LONG,3.41,1559.800048828125,1.349,False
2026-04-07,VEDL,METAL,LONG,3.3,713.4000244140625,-0.149,False
2026-04-07,HINDALCO,METAL,LONG,3.08,955.7999877929688,-0.231,False
2026-04-08,ASHOKLEY,AUTO,LONG,11.39,170.1999969482422,1.14,False
2026-04-08,MOTHERSON,AUTO,LONG,8.27,117.41000366210938,0.505,False
2026-04-08,LODHA,REALTY,LONG,7.52,771.6500244140625,0.84,False
2026-04-09,HINDALCO,METAL,LONG,3.59,986.0,-0.1,False
2026-04-09,AMBUJACEM,CEMENT,SHORT,-3.07,434.1000061035156,-0.296,False
2026-04-10,LODHA,REALTY,LONG,4.37,824.0,0.125,False
2026-04-10,ASHOKLEY,AUTO,LONG,3.13,175.7100067138672,1.124,False
2026-04-10,INFY,IT,SHORT,-3.1,1289.300048828125,-0.348,False
2026-04-10,TCS,IT,SHORT,-3.06,2510.60009765625,-0.713,False
2026-04-13,MARUTI,AUTO,SHORT,-3.86,13180.0,0.75,False
2026-04-13,UNIONBANK,BANK,SHORT,-3.62,182.25,-1.527,False
2026-04-13,EICHERMOT,AUTO,SHORT,-3.43,7142.5,1.139,False
2026-04-15,SIEMENS,INFRA,LONG,4.57,3504.0,1.926,False
2026-04-15,CGPOWER,INFRA,LONG,4.21,746.1500244140625,0.047,False
2026-04-15,LT,INFRA,LONG,3.19,4080.60009765625,-0.186,False
2026-04-16,CHOLAFIN,FIN,LONG,3.25,1597.300048828125,-2.1,True
2026-04-17,COLPAL,FMCG,LONG,6.35,2098.800048828125,0.205,False
